Ontology ID;Ontology Name;Custom Label;Link;Roles;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000079;scanning Auger microscopy;;http://purl.obolibrary.org/obo/CHMO_0000079;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000080;transmission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0000080;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000081;cryogenic transmission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0000081;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000082;energy-filtered transmission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0000082;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000083;freeze-fracture transmission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0000083;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000084;high-resolution transmission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0000084;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000085;high-voltage transmission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0000085;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000086;scanning transmission electron microscopy;;http://purl.obolibrary.org/obo/CHMO_0000086;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000087;fluorescence microscopy;;http://purl.obolibrary.org/obo/CHMO_0000087;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000088;fluorescence laser scanning microscopy;;http://purl.obolibrary.org/obo/CHMO_0000088;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000089;confocal laser scanning microscopy;;http://purl.obolibrary.org/obo/CHMO_0000089;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000090;multi-photon laser scanning microscopy;;http://purl.obolibrary.org/obo/CHMO_0000090;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000091;fluorescence lifetime imaging microscopy;;http://purl.obolibrary.org/obo/CHMO_0000091;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000092;infrared fluorescence microscopy;;http://purl.obolibrary.org/obo/CHMO_0000092;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000093;near-infrared fluorescence microscopy;;http://purl.obolibrary.org/obo/CHMO_0000093;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000094;total internal reflection fluorescence microscopy;;http://purl.obolibrary.org/obo/CHMO_0000094;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000095;ultraviolet fluorescence microscopy;;http://purl.obolibrary.org/obo/CHMO_0000095;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000096;visible fluorescence microscopy;;http://purl.obolibrary.org/obo/CHMO_0000096;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000097;ion microscopy;;http://purl.obolibrary.org/obo/CHMO_0000097;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000098;field ion microscopy;;http://purl.obolibrary.org/obo/CHMO_0000098;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000099;atom probe field ion microscopy;;http://purl.obolibrary.org/obo/CHMO_0000099;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000100;helium-ion microscopy;;http://purl.obolibrary.org/obo/CHMO_0000100;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000101;scanning ion microscopy;;http://purl.obolibrary.org/obo/CHMO_0000101;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000102;optical microscopy;;http://purl.obolibrary.org/obo/CHMO_0000102;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000103;confocal microscopy;;http://purl.obolibrary.org/obo/CHMO_0000103;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000104;bright-field microscopy;;http://purl.obolibrary.org/obo/CHMO_0000104;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000105;comparison light microscopy;;http://purl.obolibrary.org/obo/CHMO_0000105;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000106;optical interference microscopy;;http://purl.obolibrary.org/obo/CHMO_0000106;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000107;differential interference contrast microscopy;;http://purl.obolibrary.org/obo/CHMO_0000107;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000108;low coherence interference microscopy;;http://purl.obolibrary.org/obo/CHMO_0000108;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000109;coherence probe microscopy;;http://purl.obolibrary.org/obo/CHMO_0000109;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000110;phase contrast microscopy;;http://purl.obolibrary.org/obo/CHMO_0000110;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000111;polarising light microscopy;;http://purl.obolibrary.org/obo/CHMO_0000111;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000112;scanning probe microscopy;;http://purl.obolibrary.org/obo/CHMO_0000112;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000113;atomic force microscopy;;http://purl.obolibrary.org/obo/CHMO_0000113;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000114;piezoresponse force microscopy;;http://purl.obolibrary.org/obo/CHMO_0000114;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000115;magnetic force microscopy;;http://purl.obolibrary.org/obo/CHMO_0000115;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000116;photonic force microscopy;;http://purl.obolibrary.org/obo/CHMO_0000116;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000117;scanning capacitance microscopy;;http://purl.obolibrary.org/obo/CHMO_0000117;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000118;scanning near-field microscopy;;http://purl.obolibrary.org/obo/CHMO_0000118;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000119;photon scanning tunnelling microscopy;;http://purl.obolibrary.org/obo/CHMO_0000119;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000120;scanning near-field optical microscopy;;http://purl.obolibrary.org/obo/CHMO_0000120;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000121;fluorescence scanning near-field optical microscopy;;http://purl.obolibrary.org/obo/CHMO_0000121;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000122;infrared scanning near-field optical microscopy;;http://purl.obolibrary.org/obo/CHMO_0000122;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000123;microwave scanning near-field microscopy;;http://purl.obolibrary.org/obo/CHMO_0000123;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000124;apertureless near-field scanning optical microscopy;;http://purl.obolibrary.org/obo/CHMO_0000124;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000125;scanning plasmon near-field microscopy;;http://purl.obolibrary.org/obo/CHMO_0000125;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000126;scanning near-field thermal microscopy;;http://purl.obolibrary.org/obo/CHMO_0000126;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000127;scanning electrochemical microscopy;;http://purl.obolibrary.org/obo/CHMO_0000127;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000128;scanning ion conductance microscopy;;http://purl.obolibrary.org/obo/CHMO_0000128;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000129;scanning probe acoustic microscopy;;http://purl.obolibrary.org/obo/CHMO_0000129;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000130;scanning near-field acoustic microscopy;;http://purl.obolibrary.org/obo/CHMO_0000130;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000131;scanning thermal microscopy;;http://purl.obolibrary.org/obo/CHMO_0000131;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000132;scanning tunnelling microscopy;;http://purl.obolibrary.org/obo/CHMO_0000132;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000133;thermal lens microscopy;;http://purl.obolibrary.org/obo/CHMO_0000133;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000134;ultra-violet thermal lens microscopy;;http://purl.obolibrary.org/obo/CHMO_0000134;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000156;X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0000156;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000157;in situ micro-X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0000157;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000158;powder X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0000158;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000159;single crystal X-ray diffraction;;http://purl.obolibrary.org/obo/CHMO_0000159;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000160;scattering method;;http://purl.obolibrary.org/obo/CHMO_0000160;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000161;alpha-particle scattering;;http://purl.obolibrary.org/obo/CHMO_0000161;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000162;atom scattering;;http://purl.obolibrary.org/obo/CHMO_0000162;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000163;inelastic atom scattering;;http://purl.obolibrary.org/obo/CHMO_0000163;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000164;electron scattering;;http://purl.obolibrary.org/obo/CHMO_0000164;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000165;nanowire electron scattering;;http://purl.obolibrary.org/obo/CHMO_0000165;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000166;light scattering;;http://purl.obolibrary.org/obo/CHMO_0000166;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000167;dynamic light scattering;;http://purl.obolibrary.org/obo/CHMO_0000167;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000168;multi-angle light scattering;;http://purl.obolibrary.org/obo/CHMO_0000168;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000169;Rayleigh scattering spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000169;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000170;interferometric Rayleigh scattering spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000170;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000171;hyper Rayleigh scattering spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000171;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000172;non-resonance Rayleigh scattering spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000172;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000173;near-resonance Rayleigh scattering spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000173;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000174;resonance Rayleigh scattering spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000174;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000175;time-resolved resonance Rayleigh scattering;;http://purl.obolibrary.org/obo/CHMO_0000175;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000176;forced Rayleigh scattering spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000176;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000177;thermal diffusion forced Rayleigh scattering;;http://purl.obolibrary.org/obo/CHMO_0000177;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000178;infrared thermal diffusion forced Rayleigh scattering;;http://purl.obolibrary.org/obo/CHMO_0000178;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000179;small-angle light scattering;;http://purl.obolibrary.org/obo/CHMO_0000179;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000180;static light scattering;;http://purl.obolibrary.org/obo/CHMO_0000180;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000181;neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000181;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000182;coherent neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000182;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000183;elastic neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000183;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000184;small-angle neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000184;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000185;grazing incidence small-angle neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000185;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000186;ultra small angle neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000186;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000187;wide angle neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000187;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000188;incoherent neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000188;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000189;elastic incoherent neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000189;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000190;quasi-elastic neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000190;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000191;inelastic incoherent neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000191;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000192;inelastic neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000192;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000193;neutron backscattering;;http://purl.obolibrary.org/obo/CHMO_0000193;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000194;neutron time-of-flight scattering;;http://purl.obolibrary.org/obo/CHMO_0000194;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000195;triple-axis neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000195;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000196;spin-echo neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000196;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000197;spin-echo small angle neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000197;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000198;magnetic spin-echo small angle neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000198;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000199;spin-echo wide angle neutron scattering;;http://purl.obolibrary.org/obo/CHMO_0000199;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000200;X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0000200;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000201;inelastic X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0000201;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000202;resonant inelastic X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0000202;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000203;angle-resolved resonant X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0000203;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000204;small-angle X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0000204;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000205;grazing-incidence X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0000205;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000206;ultra-small angle X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0000206;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000207;wide-angle X-ray scattering;;http://purl.obolibrary.org/obo/CHMO_0000207;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000229;acoustic emission spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000229;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000230;alpha-particle spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000230;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000232;electronic spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000232;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000233;atomic spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000233;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000234;atomic absorption spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000234;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000235;atomic absorption glow-discharge spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000235;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000236;cold vapour atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000236;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000237;electrothermal atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000237;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000238;capillary electrophoresis-electrothermal atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000238;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000239;graphite furnace atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000239;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000240;slurry sampling graphite furnace atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000240;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000241;solid sampling graphite furnace atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000241;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000242;quartz tube atomic absorption spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000242;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000243;flame atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000243;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000244;thermospray flame furnace atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000244;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000245;flow injection thermospray flame furnace absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000245;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000246;flow injection atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000246;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000247;flow injection electrothermal atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000247;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000248;flow injection flame atomic absorption spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000248;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000249;hydride generation atomic absorption spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000249;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000250;line-source atomic absorption spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000250;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000251;atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000251;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000252;electrothermal atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000252;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000253;graphite furnace atomic emission spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000253;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000254;furnace atomic nonthermal excitation spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000254;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000255;flame atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000255;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000256;glow discharge atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000256;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000257;laser-induced atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000257;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000258;laser-induced breakdown spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000258;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000259;femtosecond laser-induced breakdown spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000259;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000260;laser-induced shock wave plasma spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000260;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000261;micro laser-induced breakdown atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000261;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000262;nanosecond laser-induced breakdown spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000262;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000263;plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000263;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000264;capacitively coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000264;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000265;direct current plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000265;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000266;furnace atomisation plasma emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000266;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000267;inductively-coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000267;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000268;hydride generation inductively coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000268;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000269;laser ablation inductively-coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000269;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000270;laser microprobe inductively coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000270;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000271;liquid chromatography-inductively coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000271;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000272;nebulisation inductively-coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000272;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000273;ultrasonic nebulisation inductively coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000273;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000274;solid phase extraction inductively coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000274;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000275;flow injection solid phase extraction inductively coupled plasma atomic emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000275;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000276;metastable transfer emission spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000276;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000277;microwave induced plasma atomic emission spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000277;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000278;spark atomic emission spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000278;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000279;atomic fluorescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000279;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000280;cold vapour atomic fluorescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000280;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000281;electrothermal atomic fluorescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000281;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000282;flame atomic fluorescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000282;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000283;hydride generation atomic fluorescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000283;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000284;laser-enhanced atomic fluorescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000284;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000285;plasma atomic fluorescence spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000285;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000286;inductively coupled plasma atomic fluorescence spectrometry;;http://purl.obolibrary.org/obo/CHMO_0000286;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000288;fluorescence correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000288;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000289;fluorescence cross-correlation spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000289;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000290;fluorescence anisotropy;;http://purl.obolibrary.org/obo/CHMO_0000290;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000291;spectrophotometry;;http://purl.obolibrary.org/obo/CHMO_0000291;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000295;equimolar spectrophotometry;;http://purl.obolibrary.org/obo/CHMO_0000295;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000296;vacuum ultraviolet spectrophotometry;;http://purl.obolibrary.org/obo/CHMO_0000296;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000297;X-ray spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000297;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000298;X-ray absorption spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000298;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000299;X-ray absorption fine structure spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000299;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000300;extended X-ray absorption fine structure spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000300;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000301;quick extended X-ray absorption fine structure spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000301;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000302;reflection extended X-ray absorption fine structure spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000302;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000303;surface extended X-ray absorption fine structure spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000303;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000304;total-reflection X-ray absorption fine structure spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000304;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000305;near-edge X-ray absorption fine structure spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000305;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000306;X-ray microprobe spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000306;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000307;X-ray emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000307;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000308;alpha-particle X-ray spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000308;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000309;energy-dispersive X-ray emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000309;;;;;;;;;;;;;;;;;;;;;;;;;
CHMO:0000310;non-resonant X-ray emission spectroscopy;;http://purl.obolibrary.org/obo/CHMO_0000310;;;;;;;;;;;;;;;;;;;;;;;;;
